Date,Sentiment_Score
2020-06-01,0.501882211615642
2020-06-02,0.5133553623842696
2020-06-03,0.4607189365973075
2020-06-04,0.602548948295104
2020-06-05,0.6037133370991796
2020-06-08,0.5995959933691969
2020-06-09,0.3409556179928283
2020-06-10,0.4922857467706005
2020-06-11,0.41900532032984
2020-06-12,0.5308941178955138
2020-06-15,0.5345985628664494
2020-06-16,0.5702520077272007
2020-06-17,0.5462346855395784
2020-06-18,0.4871761800410847
2020-06-19,0.5814908689353615
2020-06-22,0.5147254410355041
2020-06-23,0.34385570387045544
2020-06-24,0.4688349865997831
2020-06-25,0.5385436381523808
2020-06-26,0.3520070870096485
2020-06-29,0.5349781309875349
2020-06-30,0.26634322642348707
2020-07-01,0.5820454414157817
2020-07-02,0.5428536607262989
2020-07-06,0.4951777709648013
2020-07-07,0.2585130840695153
2020-07-08,0.48195151301721734
2020-07-09,0.49649649191026884
2020-07-10,0.5133452718146145
2020-07-13,0.550992748932913
2020-07-14,0.5482405853302529
2020-07-15,0.5263097962209334
2020-07-16,0.45570068317465484
2020-07-17,0.5522193356106678
2020-07-20,0.580789428592349
2020-07-21,0.33795776839057606
2020-07-22,0.5239260697271675
2020-07-23,0.4988478893258919
2020-07-24,0.6038208358610669
2020-07-27,0.4868868015085657
2020-07-28,0.5867999281423787
2020-07-29,0.5363260286394507
2020-07-30,0.5600131989146272
2020-07-31,0.5432951635060211
2020-08-03,0.52219493011944
2020-08-04,0.5420145310927182
2020-08-05,0.39488442754372954
2020-08-06,0.5804054741747677
2020-08-07,0.6439868710779896
2020-08-10,0.5650555195752531
2020-08-11,0.5908287081401795
2020-08-12,0.5485766252192358
2020-08-13,0.5129106441357484
2020-08-14,0.2928075357340276
2020-08-17,0.5670700181120386
2020-08-18,0.3032878990440319
2020-08-19,0.5551661054293314
2020-08-20,0.5486915963701904
2020-08-21,0.5960594913146148
2020-08-24,0.5259602288715541
2020-08-25,0.5048441402614117
2020-08-26,0.5609257446291546
2020-08-27,0.4472195378815134
2020-08-28,0.5397781295857081
2020-08-31,0.5964978421106935
2020-09-01,0.5354251656681299
2020-09-02,0.5620294693702211
2020-09-03,0.3911569316405803
2020-09-04,0.6016861153766513
2020-09-08,0.4580050001386553
2020-09-09,0.3402025594841689
2020-09-10,0.5915640460637709
2020-09-11,0.5246047371377548
2020-09-14,0.40250434493646026
2020-09-15,0.4591373591683805
2020-09-16,0.5060347438945124
2020-09-17,0.46725281708252925
2020-09-18,0.5995525453860561
2020-09-21,0.43530410652359325
2020-09-22,0.5864387017985185
2020-09-23,0.6397598908127596
2020-09-24,0.4214558942864339
2020-09-25,0.5623195650987327
2020-09-28,0.46663238092636067
2020-09-29,0.4893471161679675
2020-09-30,0.5390818958791593
2020-10-01,0.5008449655336639
2020-10-02,0.379059912248825
2020-10-05,0.3396965653325121
2020-10-06,0.47780241863802075
2020-10-07,0.5470339245318124
2020-10-08,0.4299064877753456
2020-10-09,0.44818532226296764
2020-10-12,0.5182982201998433
2020-10-13,0.4458456397987902
2020-10-14,0.6639911431508759
2020-10-15,0.5861399147349099
2020-10-16,0.4331516595557332
2020-10-19,0.5360982291555653
